GEOID,TotalPopulation,WhiteP,BlackP,AsianP,HispP,18to24P,Ovr65P,MHSdP,MedInc,HighRiskJobP,Unemployment,PovP,NoIntP
17031431302,3788.0,5.438225976768743,87.69799366420274,0.0,14.149947201689546,4.778247096092925,11.694825765575501,33.741604109047806,24842.0,17.406876790830946,23.464912280701753,43.55044699872286,10.852713178294573
17031431400,7565.0,5.803040317250495,89.0284203569068,1.4011896893588895,3.582286847323199,6.411103767349636,15.611368142762723,44.18559503009124,25727.0,20.0863213811421,9.101482989241058,38.8458225667528,14.64838050773271
17031440101,3986.0,0.17561465127947817,95.91068740592073,0.8278976417461114,0.7526342197691922,14.550928248871049,14.977420973406923,48.1042654028436,24510.0,35.146198830409354,18.78704970360237,32.09134615384615,36.80904522613066
17031440102,3320.0,2.0180722891566263,97.10843373493977,0.0,0.7831325301204819,8.313253012048193,10.843373493975903,38.56979840243439,27895.0,29.184290030211482,14.953751284686536,29.702970297029704,24.056366381479616
17031440201,6096.0,0.0,98.44160104986877,0.0,0.0,9.891732283464567,15.321522309711286,39.35607880826526,26000.0,17.60299625468165,11.42646516771102,34.244372990353696,17.54244139046079
17031440202,2763.0,0.7238508867173362,95.91024249004705,0.0,1.339124140427072,2.7144408251900107,29.315960912052116,26.58653846153846,27355.0,22.276029055690074,16.39676113360324,12.775330396475772,29.09090909090909
17031440300,4650.0,0.021505376344086023,90.25806451612904,0.0,6.258064516129032,11.720430107526882,16.64516129032258,20.17543859649123,40671.0,6.048967834853577,19.180704441041346,0.3988035892323031,11.711711711711711
17031440600,1612.0,2.667493796526055,95.53349875930522,0.0,4.032258064516129,8.622828784119108,21.83622828784119,35.216240070609004,29946.0,23.324022346368714,10.882708585247883,21.116504854368934,20.73342736248237
17031440700,1453.0,0.0,85.20302821748108,0.0,14.796971782518927,5.987611837577426,14.59050240880936,22.757847533632287,32973.0,12.151394422310757,8.762886597938145,13.858695652173912,9.926470588235293
17031440800,1877.0,0.7991475759190197,96.11081513052744,0.0,2.450719232818327,11.720831113478956,15.663292488012786,46.51162790697674,24524.0,21.721854304635762,15.969989281886388,37.29281767955801,9.8981077147016
17031440900,2377.0,9.465713083718974,89.56668068994531,0.0,0.0,11.905763567522087,25.15776188472865,37.09288299155609,36767.0,11.742424242424242,28.01801801801802,22.240527182866558,12.244897959183673
17031450300,3461.0,0.6934412019647501,95.49263218722912,0.23114706732158335,0.0,10.054897428488877,23.49032071655591,40.736294517807124,29476.0,19.598337950138504,10.448678549477567,16.70673076923077,23.13237221494102
17031460100,2650.0,8.830188679245284,78.22641509433963,2.641509433962264,10.037735849056604,9.50943396226415,12.037735849056604,38.11499703615886,25976.0,21.78714859437751,17.751937984496124,22.328244274809162,13.366834170854272
17031460200,1880.0,21.43617021276596,39.41489361702128,0.5319148936170213,58.51063829787234,4.73404255319149,19.840425531914892,46.685275645498955,21250.0,27.06766917293233,10.348468848996832,20.570264765784113,11.328976034858387
17031460301,3189.0,9.281906553778613,68.17184070241456,0.28222013170272814,29.60175603637504,7.212292254625274,16.27469426152399,59.04180366369187,25480.0,36.743044189852704,12.841530054644808,31.18466898954704,12.75890637945319
17031460302,4212.0,8.309591642924977,81.83760683760684,0.0,3.7037037037037037,12.654320987654321,10.422602089268755,42.466887417218544,32775.0,18.181818181818183,22.94203604481247,21.131639722863742,3.76
17031460400,3682.0,0.7332971211298207,95.70885388375882,0.27159152634437805,0.0,9.614340032590983,14.421510048886475,34.58498023715415,32672.0,22.658808120497707,16.317767042404725,24.50980392156863,9.360730593607306
17031460500,6284.0,5.299172501591343,94.43029917250159,0.0,0.0,6.301718650541057,19.748567791215788,27.464788732394368,37317.0,24.969021065675342,9.614851759490163,10.988200589970502,11.54817755322988
17031460800,4376.0,12.93418647166362,63.59689213893967,0.2970749542961609,35.26051188299817,9.277879341864717,9.712065813528337,67.19229084537889,16463.0,34.427767354596625,26.023594725884802,32.568402471315096,11.5
17031461000,1346.0,12.481426448736999,71.84249628528974,0.0,29.940564635958395,7.726597325408618,30.534918276374444,61.08324974924774,15308.0,17.62589928057554,16.265060240963855,3.4146341463414633,30.661040787623065
17031470100,2246.0,1.7809439002671417,90.026714158504,0.0,4.853072128227961,6.500445235975067,24.39893143365984,43.13487241798299,34081.0,17.954815695600477,16.235059760956176,10.81081081081081,13.941825476429289
17031480100,2161.0,0.0,98.4266543267006,0.0,0.2776492364645997,4.720037019898196,20.31466913465988,27.56892230576441,35492.0,28.555555555555557,6.937561942517344,10.721247563352826,12.539851222104145
17031480200,1057.0,1.1352885525070955,93.4720908230842,0.0,4.257332071901608,1.3245033112582782,30.936613055818352,21.36150234741784,36971.0,14.556962025316455,9.742647058823529,9.852216748768473,11.442786069651742
17031480300,1131.0,0.3536693191865606,97.43589743589743,0.0,5.570291777188329,12.64367816091954,13.793103448275861,21.166892808683855,37159.0,22.040816326530614,4.7101449275362315,11.538461538461538,19.047619047619047
17031480400,5013.0,0.059844404548174746,98.96269698783163,0.3391182924396569,0.47875523638539796,6.802313983642529,31.218831039297825,20.205128205128204,46514.0,15.356113627006998,6.970509383378016,1.539708265802269,7.182795698924731
17031480500,2725.0,4.073394495412844,84.44036697247707,0.0,13.211009174311927,5.981651376146789,34.055045871559635,38.74698795180723,29375.0,11.870967741935484,12.528216704288939,12.40981240981241,7.816482582837723
17031490200,2944.0,2.8192934782608696,91.84782608695652,0.9850543478260869,0.4076086956521739,5.774456521739131,18.91983695652174,24.245155475439386,41412.0,25.30647985989492,16.916488222698074,4.372355430183357,16.222062004325885
17031490500,1775.0,4.225352112676056,93.74647887323944,1.352112676056338,0.7323943661971831,12.450704225352112,25.12676056338028,25.84017923823749,31681.0,24.516129032258064,7.971014492753623,6.426735218508997,15.612382234185734
17031490600,1446.0,10.650069156293222,85.82295988934993,1.037344398340249,2.4896265560165975,10.304287690179807,20.885200553250346,30.378486055776893,30565.0,18.533604887983707,21.061093247588424,17.133956386292834,7.553956834532374
17031490700,2459.0,0.203334688897926,99.10532736884913,0.0,2.8060187067913787,7.808052053680358,17.974786498576655,40.76281287246722,26267.0,26.741293532338307,20.53231939163498,20.5,14.84814398200225
